2457682.80593078863, -0.007786, 0.004073, 0.00001417,  3, 04 
2457682.80698474962, -0.009328, 0.004054, -0.00014865,  3, 04 
2457682.80802871007, -0.008557, 0.004077, -0.00030994,  3, 04 
2457682.80906026997, -0.002199, 0.004071, -0.00046930,  3, 04 
2457682.81011063093, -0.000855, 0.004061, -0.00063157,  3, 04 
2457682.81115239114,  0.003065, 0.004087, -0.00079252,  3, 04 
2457682.81218565069,  0.003268, 0.004099, -0.00095215,  3, 04 
2457682.81324301194, -0.007824, 0.004053, -0.00111550,  3, 04 
2457682.81429227302, -0.009240, 0.004041, -0.00127760,  3, 04 
2457682.81533403322, -0.001144, 0.004056, -0.00143854,  3, 04 
2457682.81638659397, -0.002217, 0.004063, -0.00160115,  3, 04 
2457682.81742825406, -0.010209, 0.004018, -0.00176208,  3, 04 
2457682.81847951515, -0.000570, 0.004056, -0.00192449,  3, 04 
2457682.81952187559,  0.000508, 0.004033, -0.00208553,  3, 04 
2457682.82055273512,  0.012235, 0.004055, -0.00224478,  3, 04 
2457682.82159239519,  0.008924, 0.004074, -0.00240540,  3, 04 
2457682.82263535541,  0.011542, 0.004048, -0.00256653,  3, 04 
2457682.82366481470, -0.000400, 0.004020, -0.00272557,  3, 04 
2457682.82470367476,  0.005514, 0.004013, -0.00288607,  3, 04 
2457682.82573943492,  0.008635, 0.004026, -0.00300701,  3, 04 
2457682.82679209579,  0.008438, 0.003996, -0.00303175,  3, 04 
2457682.82784915669,  0.016499, 0.004016, -0.00305659,  3, 04 
2457682.82888781652,  0.006079, 0.003981, -0.00308099,  3, 04 
2457682.82992377644,  0.009398, 0.003982, -0.00310534,  3, 04 
2457682.83097513719,  0.004425, 0.003954, -0.00313004,  3, 04 
2457682.83203019807,  0.007116, 0.003962, -0.00315483,  3, 04 
2457682.83307275828,  0.011257, 0.003994, -0.00317933,  3, 04 
2457682.83411331847,  0.012144, 0.004023, -0.00320378,  3, 04 
2457682.83514887793,  0.007448, 0.004003, -0.00322812,  3, 04 
2457682.83620143868,  0.008808, 0.003980, -0.00325285,  3, 04 
2457682.83723469824,  0.010657, 0.003999, -0.00327713,  3, 04 
2457682.83827815857, -0.000658, 0.003972, -0.00330165,  3, 04 
2457682.83933741972,  0.010729, 0.003982, -0.00332654,  3, 04 
2457682.84036827926,  0.013640, 0.004005, -0.00335077,  3, 04 
2457682.84140293859,  0.009842, 0.003991, -0.00337508,  3, 04 
2457682.84347715834,  0.007001, 0.003986, -0.00342382,  3, 04 
2457682.84451811807, -0.000264, 0.003978, -0.00344828,  3, 04 
2457682.84556337865,  0.000715, 0.003969, -0.00344784,  3, 04 
2457682.84660093812, -0.001316, 0.003952, -0.00325798,  3, 04 
2457682.84764299821, -0.005981, 0.003940, -0.00306729,  3, 04 
2457682.84867835790, -0.005126, 0.003938, -0.00287783,  3, 04 
2457682.84971591737, -0.003565, 0.003941, -0.00268797,  3, 04 
2457682.85076367809, -0.004221, 0.003968, -0.00249624,  3, 04 
2457682.85181293823,  0.000132, 0.003961, -0.00230424,  3, 04 
2457682.85285539832, -0.003987, 0.003930, -0.00211348,  3, 04 
2457682.85390935885, -0.010530, 0.003936, -0.00192062,  3, 04 
2457682.85493811825, -0.010231, 0.003940, -0.00173236,  3, 04 
2457682.85598057788, -0.007410, 0.003958, -0.00154161,  3, 04 
2457682.85701773781,  0.002841, 0.003959, -0.00135182,  3, 04 
2457682.85805449728, -0.002579, 0.003945, -0.00116210,  3, 04 
2457682.85910195764, -0.000145, 0.003950, -0.00097043,  3, 04 
2457682.86014481727,  0.003625, 0.003971, -0.00077959,  3, 04 
2457682.86118977750, -0.008534, 0.003969, -0.00058838,  3, 04 
2457682.86223793775, -0.006608, 0.003961, -0.00039657,  3, 04 
2457682.86328549776, -0.010104, 0.003967, -0.00020488,  3, 04 
2457682.86432525748, -0.006460, 0.003934, -0.00001462,  3, 04 
2457682.86535871681, -0.011908, 0.003936, 0.00017450,  3, 04 
2457682.86640167702, -0.006541, 0.003937, 0.00014161,  3, 04 
2457682.86745093716, -0.000720, 0.003942, 0.00008863,  3, 04 
